MonDO axiom predicate,predicate label,"MonDO axiom ""some values from"" object",object label,count
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11005,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11006,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11020,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11021,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11022,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11023,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11037,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11048,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11051,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11055,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11056,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11065,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11071,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11073,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11079,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11102,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11114,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11119,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11123,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11133,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11138,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11153,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11167,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11179,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11190,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11204,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11212,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11219,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/1122,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11226,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11231,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11233,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11237,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11244,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11247,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11257,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11281,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11285,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11303,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11311,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11326,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11362,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11363,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11367,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11386,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11389,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11391,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11408,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11411,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11427,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11448,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11449,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11460,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11474,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11494,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11515,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11521,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11528,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11529,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11530,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11535,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11536,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11551,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11559,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11573,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11577,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11588,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11594,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11596,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11598,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/1160,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11602,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11603,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11608,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11610,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11621,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11630,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11634,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11642,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11653,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11708,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11714,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11724,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11740,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11742,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11743,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11762,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11766,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11769,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11772,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11777,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11781,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11782,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11796,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11799,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/118,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11802,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11817,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11822,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11825,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11831,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11843,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11875,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/119,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11909,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11916,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11918,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11919,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11922,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11935,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11943,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11948,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11949,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11957,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11976,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/11998,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12009,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12010,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12029,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12261,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12266,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12298,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/123,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12305,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12335,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12338,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12340,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12367,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12371,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12372,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12382,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12404,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12420,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12450,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12463,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12469,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12472,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/1248,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12513,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12563,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12565,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12572,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12592,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/1260,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12642,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12649,,1
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/12665,,1
